New run of the Duchamp sourcefinder: Thu May 17 11:53:14 2007
Executing statement : ./Duchamp -p verification/input3 

---- Parameters ----
Image to be analysed.........................[imageFile]  =  verification/verificationCube.fits
Intermediate Logfile...........................[logFile]  =  verification/log3.txt
Final Results file.............................[outFile]  =  verification/results3.txt
Spectrum file..............................[spectraFile]  =  verification/spectra3.ps
Display a map in a pgplot xwindow?.........[flagXOutput]  =  true
Saving reconstructed cube?.............[flagOutputRecon]  =  false
Saving residuals from reconstruction?..[flagOutputResid]  =  false
------
Trimming Blank Pixels?........................[flagTrim]  =  false
Searching for Negative features?..........[flagNegative]  =  false
Removing Milky Way channels?....................[flagMW]  =  false
Beam Size (pixels)......................................  =  10.1788
Removing baselines before search?.........[flagBaseline]  =  false
Smoothing each spectrum first?..............[flagSmooth]  =  false
Using A Trous reconstruction?...............[flagATrous]  =  true
Number of dimensions in reconstruction........[reconDim]  =  1
Minimum scale in reconstruction...............[scaleMin]  =  1
SNR Threshold within reconstruction...........[snrRecon]  =  3
Filter being used for reconstruction........[filterCode]  =  1 (B3 spline function)
Using FDR analysis?............................[flagFDR]  =  false
SNR Threshold (in sigma)........................[snrCut]  =  3
Minimum # Pixels in a detection.................[minPix]  =  2
Minimum # Channels in a detection..........[minChannels]  =  2
Growing objects after detection?............[flagGrowth]  =  false
Using Adjacent-pixel criterion?...........[flagAdjacent]  =  true
Max. velocity separation for merging....[threshVelocity]  =  7
Method of spectral plotting.............[spectralMethod]  =  peak
Type of object centre used in results......[pixelCentre]  =  centroid
--------------------

--------------------------------------------------------------------------------
 Obj#     X     Y     Z     F_tot    F_peak S/Nmax  X1  X2  Y1  Y2  Z1  Z2  Npix
                        [Jy/beam] [Jy/beam]                                [pix]
--------------------------------------------------------------------------------
   57  18.0  68.0  60.0     5.026     5.026   5.16  18  18  68  68  60  60     1
   58  12.0  76.0  63.0     4.551     4.551   4.67  12  12  76  76  63  63     1
   59  27.0   8.0  64.0     4.042     4.042   4.15  27  27   8   8  64  64     1
   60  56.0   8.0  65.0     3.901     3.901   4.00  56  56   8   8  65  65     1
   61  34.0  25.0  66.0     3.909     3.909   4.01  34  34  25  25  66  66     1
   62  77.0  69.0  66.0     3.816     3.816   3.92  77  77  69  69  66  66     1
   63  66.0   4.0  67.0     3.422     3.422   3.51  66  66   4   4  67  67     1
   64  49.9  50.0  63.7  1247.971    10.731  11.04  45  54  45  55  58  68   237
   65  49.9  50.1  64.7   968.782    10.926  11.24  45  55  45  55  61  69   171
   66  50.0  50.0  63.8  1192.103    10.461  10.76  45  55  45  55  58  70   227
   67  78.0  55.0  72.0     3.496     3.496   3.59  78  78  55  55  72  72     1
   68  51.0  27.0  73.0     2.535     2.535   2.60  51  51  27  27  73  73     1
   69  77.0  38.0  75.0     3.249     3.249   3.33  77  77  38  38  75  75     1
   70   9.0   2.0  79.0     4.002     4.002   4.11   9   9   2   2  79  79     1
   71  91.0  17.0  79.0     3.419     3.419   3.51  91  91  17  17  79  79     1
   72   8.0  59.0  80.0     3.697     3.697   3.79   8   8  59  59  80  80     1
   73   3.0  65.0  80.0     3.749     3.749   3.85   3   3  65  65  80  80     1
   74  46.0  43.0  81.0     3.459     3.459   3.55  46  46  43  43  81  81     1
   75  76.0  62.0  82.0     4.351     4.351   4.47  76  76  62  62  82  82     1
   76  98.0  10.0  83.0     3.804     3.804   3.90  98  98  10  10  83  83     1
   77  51.0  36.0  83.0     3.360     3.360   3.45  51  51  36  36  83  83     1
